INVS_YR,INVS_DSRT,INVS_AREA_NM,DNF_SRC_NM,QTMT_NM,IEM_NM,IEM_CNT,METER_PER_IEM_CNT,ADM_ZN_NM,QTMT_CD,IEM_CD,INVS_YMD,CST_NM,STR_LA,STR_LO,END_LA,END_LO
2022,6차,울릉 현포,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0.0,경북,PL,PL_2_32,20221130,동해안,37.52323,130.814637,37.52323,130.814637
2022,6차,울산 대왕암,외국기인,플라스틱류,그물,0,0.0,울산,PL,PL_2_49,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 대왕암,외국기인,플라스틱류,"비닐포장(빙과류, 과자봉지, 비닐봉지 등)",0,0.0,울산,PL,PL_2_50,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 대왕암,국내기인,플라스틱류,"끈(노끈, 포장용끈)",32,1.6,울산,PL,PL_2_24,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 대왕암,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",31,1.55,울산,PL,PL_2_25,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 대왕암,국내기인,플라스틱류,그물,5,0.25,울산,PL,PL_2_26,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 대왕암,국내기인,플라스틱류,비닐봉지,0,0.0,울산,PL,PL_2_31,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 대왕암,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0.0,울산,PL,PL_2_32,20221130,동해안,35.490138,129.439721,35.490602,129.440027
2022,6차,울산 주전,외국기인,플라스틱류,그물,0,0.0,울산,PL,PL_2_49,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울산 주전,외국기인,플라스틱류,"비닐포장(빙과류, 과자봉지, 비닐봉지 등)",0,0.0,울산,PL,PL_2_50,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울산 주전,국내기인,플라스틱류,"끈(노끈, 포장용끈)",1,0.05,울산,PL,PL_2_24,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울산 주전,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",1,0.05,울산,PL,PL_2_25,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울산 주전,국내기인,플라스틱류,그물,0,0.0,울산,PL,PL_2_26,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울산 주전,국내기인,플라스틱류,비닐봉지,0,0.0,울산,PL,PL_2_31,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울산 주전,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0.0,울산,PL,PL_2_32,20221130,동해안,35.568184,129.454903,35.568184,129.454903
2022,6차,울주 나사리,외국기인,플라스틱류,그물,0,0.0,울산,PL,PL_2_49,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울주 나사리,외국기인,플라스틱류,"비닐포장(빙과류, 과자봉지, 비닐봉지 등)",0,0.0,울산,PL,PL_2_50,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울주 나사리,국내기인,플라스틱류,"끈(노끈, 포장용끈)",2,0.1,울산,PL,PL_2_24,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울주 나사리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",1,0.05,울산,PL,PL_2_25,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울주 나사리,국내기인,플라스틱류,그물,0,0.0,울산,PL,PL_2_26,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울주 나사리,국내기인,플라스틱류,비닐봉지,13,0.65,울산,PL,PL_2_31,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울주 나사리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",4,0.2,울산,PL,PL_2_32,20221130,동해안,35.355592,129.334535,35.355072,129.333999
2022,6차,울진 후정,외국기인,플라스틱류,그물,0,0.0,경북,PL,PL_2_49,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,울진 후정,외국기인,플라스틱류,"비닐포장(빙과류, 과자봉지, 비닐봉지 등)",0,0.0,경북,PL,PL_2_50,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,울진 후정,국내기인,플라스틱류,"끈(노끈, 포장용끈)",3,0.15,경북,PL,PL_2_24,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,울진 후정,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",0,0.0,경북,PL,PL_2_25,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,울진 후정,국내기인,플라스틱류,그물,0,0.0,경북,PL,PL_2_26,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,울진 후정,국내기인,플라스틱류,비닐봉지,1,0.05,경북,PL,PL_2_31,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,울진 후정,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0.0,경북,PL,PL_2_32,20221130,동해안,37.070654,129.415776,37.07136,129.414542
2022,6차,포항 구룡포,외국기인,플라스틱류,그물,0,0.0,경북,PL,PL_2_49,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 구룡포,외국기인,플라스틱류,"비닐포장(빙과류, 과자봉지, 비닐봉지 등)",1,0.05,경북,PL,PL_2_50,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 구룡포,국내기인,플라스틱류,"끈(노끈, 포장용끈)",17,0.85,경북,PL,PL_2_24,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 구룡포,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",82,4.1,경북,PL,PL_2_25,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 구룡포,국내기인,플라스틱류,그물,0,0.0,경북,PL,PL_2_26,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 구룡포,국내기인,플라스틱류,비닐봉지,0,0.0,경북,PL,PL_2_31,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 구룡포,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",38,1.9,경북,PL,PL_2_32,20221130,동해안,36.063294,129.574351,36.063752,129.573411
2022,6차,포항 칠포,외국기인,플라스틱류,그물,0,0.0,경북,PL,PL_2_49,20221130,동해안,36.133848,129.398305,36.134681,129.397533
2022,6차,포항 칠포,외국기인,플라스틱류,"비닐포장(빙과류, 과자봉지, 비닐봉지 등)",2,0.1,경북,PL,PL_2_50,20221130,동해안,36.133848,129.398305,36.134681,129.397533
2022,6차,포항 칠포,국내기인,플라스틱류,"끈(노끈, 포장용끈)",11,0.55,경북,PL,PL_2_24,20221130,동해안,36.133848,129.398305,36.134681,129.397533
2022,6차,포항 칠포,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",103,5.15,경북,PL,PL_2_25,20221130,동해안,36.133848,129.398305,36.134681,129.397533
2022,6차,포항 칠포,국내기인,플라스틱류,그물,0,0.0,경북,PL,PL_2_26,20221130,동해안,36.133848,129.398305,36.134681,129.397533
2022,6차,포항 칠포,국내기인,플라스틱류,비닐봉지,3,0.15,경북,PL,PL_2_31,20221130,동해안,36.133848,129.398305,36.134681,129.397533
2022,6차,포항 칠포,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",12,0.6,경북,PL,PL_2_32,20221130,동해안,36.133848,129.398305,36.134681,129.397533
